Strain,Biorep,12.5,6.25,3.125,1.5625,0.78125,0.390625,0,Background
A01,1,0.2022,0.1757,0.1928,0.2106,0.1783,0.1939,0.1978,0.0664
A05,1,0.1499,0.1791,0.1669,0.1768,0.183,0.2066,0.1822,0.0678
A06,1,0.1431,0.1804,0.1796,0.2022,0.1924,0.1885,0.1764,0.0677
A07,1,0.1863,0.2285,0.2543,0.3283,0.2608,0.3018,0.2061,0.0659
A09,1,0.5564,0.4777,0.5312,0.5204,0.5265,0.4678,0.4373,0.0662
A11,1,0.3395,0.4314,0.4196,0.4255,0.4337,0.3455,0.3759,0.0676
A13,1,0.3796,0.4652,0.469,0.4869,0.4681,0.5504,0.4499,0.0658
A14,1,0.3542,0.4112,0.4087,0.3952,0.4073,0.4158,0.3348,0.066
A15,1,0.3438,0.4204,0.4316,0.4283,0.4582,0.4432,0.3962,0.0664
A16,1,0.4388,0.5365,0.5275,0.5575,0.5349,0.545,0.5149,0.0662
A19,1,0.5056,0.4091,0.4256,0.4738,0.4124,0.4108,0.412,0.0671
A20,1,0.4808,0.4611,0.4952,0.5041,0.4978,0.4684,0.4757,0.068
A21,1,0.4952,0.444,0.4292,0.4017,0.4127,0.4151,0.4335,0.0672
A22,1,0.4813,0.487,0.4883,0.4566,0.4826,0.4821,0.4674,0.0666
A23,1,0.43,0.5256,0.504,0.5343,0.5397,0.547,0.5251,0.0667
A24,1,0.4978,0.5143,0.4983,0.5006,0.5166,0.5618,0.5228,0.0758
A25,1,0.5354,0.5499,0.5459,0.5473,0.6136,0.5943,0.5158,0.0791
A26,1,0.275,0.3099,0.2892,0.3316,0.3943,0.3584,0.3354,0.0669
A27,1,0.4211,0.4762,0.4533,0.5229,0.5266,0.4888,0.4394,0.0673
A28,1,0.4768,0.4898,0.4784,0.5008,0.5429,0.5326,0.4657,0.0666
A29,1,0.4928,0.4862,0.4765,0.4958,0.5259,0.5533,0.4924,0.0669
A30,1,0.4138,0.4329,0.4045,0.4378,0.4396,0.4288,0.4141,0.0706
A31,1,0.4766,0.4498,0.4694,0.47,0.4657,0.4473,0.4729,0.07
A32,1,0.4461,0.4296,0.4188,0.4396,0.4449,0.4089,0.3844,0.0696
A33,1,0.5097,0.5596,0.5408,0.5361,0.5694,0.5077,0.4564,0.0703
A34,1,0.4162,0.4346,0.3984,0.3884,0.564,0.4325,0.4525,0.07
A35,1,0.3584,0.4889,0.4338,0.4139,0.4508,0.4487,0.4221,0.0704
A36,1,0.3539,0.3719,0.4092,0.3755,0.5335,0.4221,0.3904,0.0689
A37,1,0.4237,0.5489,0.4917,0.4713,0.4888,0.4638,0.4436,0.0678
A38,1,0.2981,0.4234,0.3863,0.3872,0.3743,0.4073,0.3934,0.0682
A39,1,0.3247,0.4229,0.4296,0.4356,0.475,0.4249,0.4396,0.0679
A40,1,0.4264,0.5768,0.556,0.4756,0.4654,0.4934,0.4467,0.0656
A41,1,0.4618,0.5282,0.4731,0.4653,0.5147,0.5306,0.4944,0.0679
A42,1,0.4957,0.5987,0.5324,0.6116,0.5567,0.5328,0.5166,0.0715
A43,1,0.1611,0.2038,0.24,0.1922,0.2491,0.1833,0.2023,0.0678
A44,1,0.4533,0.5365,0.5371,0.4828,0.539,0.5154,0.4251,0.067
A45,1,0.5376,0.5289,0.5005,0.4853,0.3861,0.5705,0.5503,0.0663
A46,1,0.3805,0.3369,0.4516,0.4023,0.3876,0.585,0.5343,0.0675
A47,1,0.2996,0.2728,0.355,0.2708,0.2797,0.4163,0.3294,0.0672
A48,1,0.4792,0.4547,0.5504,0.3125,0.3746,0.4974,0.4781,0.0654
A49,1,0.5016,0.4677,0.4976,0.4399,0.5918,0.4547,0.6063,0.0657
A50,1,0.4231,0.3862,0.5366,0.3216,0.4737,0.3369,0.4677,0.0659
A51,1,0.3399,0.3611,0.3013,0.3121,0.4257,0.2912,0.407,0.0656
A52,1,0.1149,0.1114,0.1081,0.0906,0.0989,0.1105,0.1109,0.0648
A53,1,0.4058,0.4423,0.4477,0.4465,0.4526,0.4779,0.419,0.0655
A54,1,0.4775,0.5288,0.5269,0.4207,0.4092,0.4417,0.5084,0.0665
A55,1,0.3513,0.337,0.288,0.284,0.2793,0.3029,0.3061,0.0699
A56,1,0.5158,0.5626,0.4473,0.523,0.4712,0.3996,0.4891,0.0686
A57,1,0.6527,0.6432,0.6977,0.7228,0.6533,0.6085,0.6946,0.0682
A58,1,0.5266,0.5645,0.4639,0.4972,0.4584,0.5564,0.5987,0.0713
A59,1,0.471,0.5051,0.4262,0.4469,0.4584,0.4847,0.5209,0.0678
A60,1,0.5097,0.4485,0.4659,0.4466,0.4979,0.5247,0.5554,0.0681
A61,1,0.1163,0.1078,0.0965,0.1031,0.1118,0.1139,0.1138,0.0686
A62,1,0.5898,0.5067,0.4285,0.4666,0.4935,0.5355,0.5535,0.0663
A63,1,0.4702,0.4372,0.4223,0.3241,0.4512,0.4443,0.4667,0.0675
A64,1,0.5445,0.4701,0.4642,0.3577,0.4326,0.4891,0.542,0.0666
A65,1,0.2991,0.2674,0.1993,0.2717,0.2974,0.3315,0.3248,0.067
A66,1,0.5897,0.5125,0.4459,0.4961,0.5262,0.5393,0.5874,0.0666
A67,1,0.5581,0.4609,0.4276,0.4191,0.4515,0.4633,0.5649,0.0682
A68,1,0.5268,0.5304,0.4911,0.4881,0.5341,0.4826,0.5447,0.068
A01,2,0.2944,0.3431,0.3169,0.3004,0.3472,0.2899,0.251,0.1518
A05,2,0.2246,0.2316,0.2678,0.2052,0.2117,0.2306,0.2167,0.0677
A06,2,0.2573,0.2933,0.3279,0.2829,0.3544,0.2945,0.2341,0.0648
A07,2,0.3497,0.415,0.4389,0.4714,0.4704,0.4119,0.3565,0.0648
A09,2,0.473,0.5323,0.6105,0.5735,0.6095,0.5885,0.5556,0.0648
A11,2,0.466,0.4946,0.5986,0.6018,0.6066,0.5383,0.5019,0.0648
A13,2,0.4437,0.493,0.4266,0.5004,0.5112,0.4748,0.4672,0.065
A14,2,0.3946,0.433,0.4568,0.4957,0.4958,0.4357,0.4695,0.0653
A15,2,0.3835,0.4118,0.4466,0.4979,0.4614,0.4571,0.4502,0.0652
A16,2,0.4883,0.5478,0.5199,0.5324,0.4544,0.5994,0.5814,0.0674
A19,2,0.5635,0.5667,0.5963,0.5833,0.5548,0.6355,0.6004,0.0669
A20,2,0.5315,0.5385,0.5493,0.5151,0.5571,0.5503,0.5745,0.0669
A21,2,0.407,0.3568,0.3723,0.3729,0.3903,0.3944,0.4071,0.0693
A22,2,0.4104,0.4124,0.4381,0.4475,0.4633,0.4336,0.4096,0.0695
A23,2,0.4983,0.5788,0.5696,0.5727,0.5753,0.5737,0.5586,0.0673
A24,2,0.4092,0.4553,0.4639,0.5091,0.5216,0.5167,0.4408,0.0684
A25,2,0.4893,0.5707,0.587,0.5824,0.5706,0.5539,0.5152,0.068
A26,2,0.3075,0.3995,0.41,0.4087,0.4344,0.4446,0.3657,0.0683
A27,2,0.3656,0.4157,0.4489,0.4624,0.4467,0.412,0.3508,0.0667
A28,2,0.4229,0.4996,0.4952,0.5274,0.5374,0.5561,0.4825,0.0724
A29,2,0.4675,0.5086,0.5429,0.5352,0.5419,0.5315,0.4137,0.0719
A30,2,0.3945,0.4928,0.459,0.4499,0.4507,0.5035,0.4138,0.068
A31,2,0.4151,0.4511,0.519,0.5321,0.5134,0.546,0.4669,0.0681
A32,2,0.3682,0.3577,0.3637,0.3622,0.361,0.4023,0.3762,0.0684
A33,2,0.5124,0.5266,0.5436,0.5595,0.5716,0.553,0.5074,0.0679
A34,2,0.501,0.5195,0.4496,0.5291,0.5096,0.4161,0.4829,0.0676
A35,2,0.5114,0.5206,0.529,0.593,0.5347,0.5245,0.5622,0.0664
A36,2,0.3729,0.3729,0.3197,0.3997,0.3963,0.4032,0.3913,0.0671
A37,2,0.5564,0.5626,0.5515,0.638,0.686,0.6079,0.5421,0.0659
A38,2,0.3838,0.3849,0.3874,0.4464,0.4523,0.4222,0.403,0.0684
A39,2,0.4668,0.4976,0.5866,0.6006,0.583,0.5043,0.5401,0.0672
A40,2,0.4666,0.5448,0.5417,0.582,0.6095,0.6062,0.5096,0.0653
A41,2,0.4788,0.5159,0.4853,0.4908,0.5655,0.5751,0.4843,0.0665
A42,2,0.4775,0.5256,0.5438,0.5422,0.5246,0.4972,0.5375,0.0669
A43,2,0.5308,0.5785,0.5939,0.5312,0.5366,0.57,0.5669,0.0687
A44,2,0.4876,0.4624,0.4774,0.4765,0.4341,0.4979,0.459,0.0685
A45,2,0.5739,0.6266,0.5654,0.5776,0.5834,0.6172,0.6355,0.0666
A46,2,0.603,0.6438,0.5824,0.6207,0.6072,0.6089,0.5899,0.0687
A47,2,0.629,0.6361,0.6365,0.6438,0.6291,0.6473,0.6591,0.0661
A48,2,0.6225,0.6122,0.6076,0.5998,0.6139,0.5628,0.6199,0.0647
A49,2,0.5891,0.6189,0.6268,0.578,0.6006,0.6062,0.6354,0.0661
A50,2,0.5897,0.5709,0.572,0.5158,0.4568,0.5432,0.5791,0.0658
A51,2,0.4962,0.4753,0.4862,0.4181,0.3,0.3705,0.5242,0.0654
A52,2,0.3531,0.3618,0.3013,0.2664,0.2798,0.1765,0.3126,0.0652
A53,2,0.4642,0.4648,0.5094,0.4818,0.4613,0.3816,0.5049,0.0654
A54,2,0.582,0.5581,0.5444,0.4895,0.5164,0.4391,0.5535,0.0666
A55,2,0.3303,0.3397,0.3445,0.3072,0.3109,0.3112,0.2746,0.0676
A56,2,0.5746,0.5943,0.5036,0.5506,0.5027,0.4938,0.4972,0.0675
A57,2,0.687,0.4466,0.4651,0.6789,0.6394,0.6683,0.6978,0.0703
A58,2,0.5696,0.4831,0.4602,0.4056,0.4549,0.4876,0.592,0.0687
A59,2,0.5364,0.5125,0.5611,0.5537,0.5685,0.5677,0.5668,0.0666
A60,2,0.545,0.61,0.5797,0.5901,0.5941,0.5937,0.6291,0.0661
A61,2,0.1356,0.1627,0.1417,0.1238,0.1415,0.189,0.1673,0.0744
A62,2,0.7163,0.6163,0.5242,0.4319,0.4745,0.5838,0.607,0.0666
A63,2,0.4791,0.5769,0.4994,0.4977,0.4935,0.5638,0.5861,0.0657
A64,2,0.513,0.532,0.5253,0.4586,0.4937,0.5261,0.5724,0.0652
A65,2,0.4316,0.5578,0.4361,0.4739,0.436,0.5104,0.6049,0.0653
A66,2,0.6041,0.6207,0.538,0.5655,0.5591,0.6215,0.6125,0.0678
A67,2,0.6224,0.6026,0.5747,0.5436,0.5539,0.571,0.5599,0.0683
A68,2,0.5455,0.5419,0.5417,0.4988,0.4914,0.5093,0.5157,0.0667
A01,3,0.453,0.4102,0.3167,0.2885,0.4142,0.4491,0.4135,0.0731
A05,3,0.3178,0.2751,0.2598,0.311,0.335,0.3063,0.2901,0.0752
A06,3,0.4287,0.3813,0.3506,0.4178,0.5016,0.3839,0.3285,0.0728
A07,3,0.4156,0.3905,0.4104,0.5218,0.5826,0.4657,0.3861,0.0738
A09,3,0.463,0.4766,0.4954,0.6658,0.6658,0.5931,0.4701,0.0731
A11,3,0.3576,0.4092,0.449,0.5588,0.5758,0.5226,0.3837,0.074
A13,3,0.4703,0.398,0.4568,0.468,0.481,0.4488,0.4333,0.0891
A14,3,0.4271,0.433,0.4704,0.425,0.4542,0.427,0.423,0.0788
A15,3,0.4268,0.4514,0.472,0.4702,0.4351,0.4376,0.4127,0.0836
A16,3,0.4581,0.5091,0.4899,0.4908,0.4718,0.5025,0.4892,0.0826
A19,3,0.5193,0.5132,0.5364,0.5311,0.5057,0.5357,0.4217,0.0854
A20,3,0.5504,0.4812,0.4643,0.417,0.4373,0.4258,0.4708,0.0928
A21,3,0.4632,0.5061,0.4463,0.4941,0.4704,0.4762,0.4851,0.0705
A22,3,0.4655,0.4648,0.493,0.5464,0.5218,0.5013,0.443,0.071
A23,3,0.4369,0.5714,0.5536,0.5339,0.568,0.4859,0.5504,0.0691
A24,3,0.3997,0.5991,0.5822,0.5096,0.5131,0.4657,0.456,0.0679
A25,3,0.4624,0.5466,0.6109,0.5566,0.5281,0.4778,0.5182,0.0687
A26,3,0.2951,0.3338,0.3628,0.3169,0.3401,0.3398,0.3584,0.0695
A27,3,0.3555,0.4125,0.3872,0.2369,0.2983,0.3742,0.2475,0.0759
A28,3,0.4386,0.5558,0.5461,0.6112,0.4419,0.5097,0.4974,0.0677
A29,3,0.3994,0.5703,0.5762,0.5527,0.4239,0.4853,0.4641,0.074
A30,3,0.3868,0.5094,0.4807,0.4949,0.4442,0.4444,0.4255,0.0668
A31,3,0.3924,0.5493,0.5443,0.4325,0.4698,0.4417,0.4153,0.0683
A32,3,0.4108,0.5089,0.3986,0.3765,0.3978,0.3897,0.379,0.0686
A33,3,0.5778,0.5229,0.5627,0.5872,0.5822,0.5319,0.5484,0.073
A34,3,0.4405,0.4716,0.4538,0.4822,0.5543,0.4754,0.5588,0.0742
A35,3,0.455,0.504,0.5424,0.6003,0.6283,0.5318,0.5039,0.0722
A36,3,0.3149,0.4759,0.5318,0.509,0.5417,0.4859,0.4902,0.0714
A37,3,0.4769,0.6275,0.6243,0.703,0.6717,0.591,0.587,0.0708
A38,3,0.4789,0.5987,0.6077,0.6368,0.6464,0.6466,0.6459,0.0734
A39,3,0.475,0.5761,0.599,0.6967,0.5686,0.506,0.5624,0.079
A40,3,0.4998,0.5734,0.5744,0.6392,0.5919,0.5332,0.5543,0.0696
A41,3,0.4185,0.5567,0.5802,0.5669,0.6903,0.4857,0.5161,0.0696
A42,3,0.4157,0.5763,0.5123,0.5881,0.6109,0.5135,0.4602,0.0741
A43,3,0.4921,0.5493,0.5044,0.625,0.5311,0.5082,0.4569,0.0724
A44,3,0.395,0.4642,0.4246,0.4881,0.4867,0.4197,0.3964,0.0697
A45,3,0.4094,0.3956,0.4098,0.4071,0.3958,0.42,0.4401,0.0672
A46,3,0.4473,0.4055,0.4279,0.464,0.4199,0.432,0.4867,0.0678
A47,3,0.3628,0.4578,0.4549,0.6072,0.4311,0.4452,0.4925,0.0682
A48,3,0.3467,0.3706,0.3225,0.5017,0.3028,0.392,0.3728,0.0668
A49,3,0.4059,0.4856,0.6075,0.6182,0.4434,0.4524,0.5362,0.0668
A50,3,0.31,0.3872,0.5056,0.5782,0.3829,0.383,0.4593,0.0666
A51,3,0.2451,0.2727,0.4957,0.5158,0.2956,0.3214,0.4443,0.0661
A52,3,0.1027,0.0836,0.117,0.1089,0.0915,0.088,0.1046,0.0659
A53,3,0.3556,0.4036,0.5243,0.4077,0.3846,0.3879,0.4207,0.0666
A54,3,0.3893,0.4757,0.5723,0.4039,0.464,0.4358,0.4736,0.0668
A55,3,0.2551,0.2439,0.2897,0.2299,0.2271,0.2546,0.2708,0.067
A56,3,0.3652,0.3829,0.5191,0.4155,0.4641,0.4432,0.4401,0.0685
A57,3,0.5281,0.6202,0.4456,0.4863,0.5048,0.49,0.4617,0.0673
A58,3,0.5313,0.5048,0.4887,0.5727,0.5749,0.5646,0.4574,0.0668
A59,3,0.4832,0.4999,0.4651,0.5443,0.5604,0.4996,0.4412,0.0667
A60,3,0.5194,0.5403,0.437,0.3711,0.4752,0.518,0.5062,0.0666
A61,3,0.1145,0.1156,0.1146,0.1154,0.1342,0.1189,0.1208,0.0683
A62,3,0.4318,0.5542,0.495,0.4269,0.4529,0.5223,0.445,0.0708
A63,3,0.395,0.456,0.5633,0.3385,0.2358,0.3734,0.5235,0.075
A64,3,0.5098,0.5238,0.5445,0.5146,0.5561,0.5437,0.4724,0.0663
A65,3,0.1834,0.2472,0.1444,0.1365,0.1563,0.188,0.3112,0.0666
A66,3,0.4336,0.5735,0.5346,0.6834,0.5351,0.5699,0.5803,0.0679
A67,3,0.3295,0.4662,0.5006,0.5066,0.4519,0.442,0.5077,0.0675
A68,3,0.4717,0.4905,0.3676,0.4973,0.3334,0.3765,0.4133,0.0692
