Strain,Biorep,32,16,8,4,2,1,0,Background
A01,1,0.2126,0.2128,0.2008,0.1887,0.2015,0.2152,0.1991,0.0666
A05,1,0.1653,0.1441,0.194,0.1884,0.1985,0.2364,0.1809,0.0673
A06,1,0.1796,0.1787,0.2707,0.2678,0.2854,0.2376,0.1753,0.0672
A07,1,0.1962,0.2465,0.3235,0.3711,0.3856,0.3404,0.2458,0.0657
A09,1,0.4524,0.4644,0.5015,0.6117,0.6164,0.5116,0.4413,0.0666
A11,1,0.3276,0.4232,0.4899,0.5272,0.5865,0.5115,0.4099,0.1058
A13,1,0.4138,0.4575,0.4898,0.5289,0.5196,0.4905,0.4386,0.0694
A14,1,0.3945,0.4193,0.4349,0.4581,0.4662,0.456,0.3806,0.0658
A15,1,0.3674,0.4706,0.5142,0.4765,0.4974,0.4845,0.4025,0.0665
A16,1,0.4616,0.5491,0.5927,0.5542,0.5744,0.589,0.4713,0.0665
A19,1,0.3691,0.4372,0.4985,0.4796,0.4702,0.5008,0.4192,0.0674
A20,1,0.4452,0.5092,0.5271,0.4943,0.5046,0.4468,0.4628,0.0699
A21,1,0.623,0.4268,0.4472,0.541,0.4249,0.5656,0.5148,0.0679
A22,1,0.5217,0.4837,0.4977,0.6072,0.5362,0.6442,0.5697,0.0683
A23,1,0.5296,0.537,0.5601,0.5792,0.6062,0.584,0.5212,0.0676
A24,1,0.4998,0.5834,0.5864,0.6137,0.6092,0.6494,0.5781,0.0691
A25,1,0.5018,0.6176,0.6052,0.594,0.6102,0.6292,0.6046,0.0671
A26,1,0.4157,0.408,0.4904,0.4503,0.43,0.4316,0.4023,0.0654
A27,1,0.4472,0.5392,0.5438,0.509,0.492,0.5656,0.4807,0.0665
A28,1,0.4872,0.5943,0.602,0.5521,0.5598,0.59,0.545,0.0661
A29,1,0.5216,0.5872,0.6491,0.5897,0.6109,0.5944,0.541,0.0654
A30,1,0.4605,0.5068,0.5682,0.5215,0.4629,0.5249,0.4712,0.066
A31,1,0.4925,0.4976,0.5587,0.5571,0.5493,0.5628,0.5612,0.067
A32,1,0.4667,0.4933,0.5143,0.4737,0.467,0.48,0.4593,0.0674
A33,1,0.6006,0.5393,0.5643,0.5602,0.599,0.5081,0.5037,0.0715
A34,1,0.5837,0.5403,0.4496,0.3792,0.4584,0.4061,0.347,0.0697
A35,1,0.4251,0.4938,0.4096,0.3928,0.4377,0.4425,0.3887,0.0667
A36,1,0.3106,0.4873,0.4042,0.4092,0.4832,0.4489,0.2746,0.0668
A37,1,0.3471,0.4937,0.5213,0.5384,0.5808,0.5134,0.4263,0.0656
A38,1,0.2914,0.3724,0.4358,0.4116,0.4927,0.366,0.3065,0.0688
A39,1,0.3955,0.4181,0.4846,0.485,0.5101,0.3943,0.3461,0.0656
A40,1,0.4096,0.5272,0.57,0.5492,0.5184,0.4606,0.4054,0.0657
A41,1,0.4227,0.5315,0.5278,0.5612,0.4867,0.4278,0.427,0.0653
A42,1,0.5062,0.5757,0.587,0.5542,0.5647,0.5322,0.4896,0.0676
A43,1,0.1475,0.1641,0.1736,0.1939,0.2408,0.2085,0.236,0.0662
A44,1,0.4595,0.4907,0.5321,0.5146,0.5381,0.5363,0.4581,0.0667
A45,1,0.4993,0.603,0.4814,0.5879,0.5252,0.6382,0.4504,0.0674
A46,1,0.5005,0.4618,0.4822,0.4404,0.4838,0.5919,0.4601,0.0678
A47,1,0.3611,0.4266,0.3804,0.3111,0.4874,0.515,0.3712,0.0665
A48,1,0.5009,0.5656,0.5319,0.4676,0.4936,0.634,0.4955,0.0654
A49,1,0.5693,0.5465,0.599,0.4753,0.5724,0.6606,0.4537,0.0665
A50,1,0.4453,0.4492,0.4261,0.4159,0.412,0.5176,0.3323,0.0667
A51,1,0.5469,0.4228,0.3534,0.2498,0.3736,0.4508,0.2103,0.0716
A52,1,0.1136,0.1024,0.0948,0.0979,0.1208,0.2934,0.1138,0.0659
A53,1,0.474,0.4523,0.4445,0.4667,0.494,0.4582,0.367,0.0655
A54,1,0.4351,0.4896,0.5367,0.4669,0.5032,0.602,0.3836,0.0665
A55,1,0.3454,0.4144,0.4014,0.4198,0.4312,0.4723,0.2935,0.0678
A56,1,0.5459,0.5175,0.4819,0.4629,0.4784,0.461,0.4131,0.067
A57,1,0.6815,0.6262,0.7038,0.6679,0.5965,0.7015,0.5785,0.0661
A58,1,0.5689,0.6006,0.5619,0.6531,0.4872,0.5204,0.4368,0.0663
A59,1,0.5209,0.5097,0.5937,0.535,0.5141,0.56,0.5043,0.0663
A60,1,0.5617,0.6014,0.5766,0.545,0.5655,0.6023,0.5112,0.0687
A61,1,0.1034,0.1316,0.1559,0.1451,0.149,0.1626,0.131,0.0665
A62,1,0.6144,0.54,0.6209,0.5806,0.6041,0.6193,0.5262,0.0657
A63,1,0.5063,0.5023,0.4643,0.4677,0.4924,0.4939,0.4715,0.0655
A64,1,0.4611,0.502,0.4758,0.5278,0.4887,0.5427,0.4714,0.065
A65,1,0.3155,0.2729,0.2776,0.262,0.3727,0.3064,0.2133,0.066
A66,1,0.522,0.6063,0.5411,0.5421,0.527,0.6449,0.5439,0.0667
A67,1,0.5272,0.495,0.4807,0.4709,0.4796,0.5107,0.4741,0.0685
A68,1,0.5124,0.4618,0.4851,0.4681,0.4976,0.5333,0.4514,0.0669
A01,2,0.2467,0.3029,0.2853,0.3171,0.2634,0.324,0.3476,0.0688
A05,2,0.2477,0.2375,0.267,0.3013,0.3024,0.272,0.2233,0.0681
A06,2,0.3473,0.4313,0.4402,0.4103,0.4527,0.4118,0.3864,0.0657
A07,2,0.3734,0.4311,0.4442,0.4615,0.4517,0.4266,0.4009,0.065
A09,2,0.5473,0.5676,0.5957,0.5527,0.6058,0.5541,0.5522,0.0651
A11,2,0.5714,0.5541,0.5449,0.4643,0.5057,0.547,0.5191,0.0656
A13,2,0.4717,0.5137,0.4578,0.4935,0.4955,0.48,0.4644,0.0696
A14,2,0.5015,0.4971,0.4903,0.4489,0.5128,0.4948,0.4717,0.0653
A15,2,0.4419,0.4699,0.4645,0.4948,0.4759,0.4698,0.4384,0.0661
A16,2,0.508,0.5087,0.5114,0.4847,0.4846,0.5564,0.5609,0.0663
A19,2,0.4948,0.5401,0.5816,0.5903,0.5258,0.5362,0.5275,0.0656
A20,2,0.4962,0.5141,0.5809,0.5073,0.5485,0.474,0.4862,0.0662
A21,2,0.344,0.395,0.3626,0.4114,0.3944,0.4203,0.3979,0.067
A22,2,0.3474,0.3853,0.4372,0.4675,0.4463,0.4244,0.3534,0.0647
A23,2,0.3993,0.5023,0.5166,0.5875,0.5825,0.557,0.4475,0.0665
A24,2,0.3791,0.3794,0.3618,0.4907,0.4425,0.4928,0.356,0.0668
A25,2,0.4847,0.5072,0.5794,0.6363,0.6339,0.6168,0.5229,0.0656
A26,2,0.2326,0.2563,0.264,0.2992,0.3287,0.2994,0.2512,0.0657
A27,2,0.2995,0.3379,0.3852,0.3239,0.4366,0.4287,0.3966,0.0652
A28,2,0.424,0.4556,0.5582,0.5778,0.532,0.4938,0.4512,0.0708
A29,2,0.5212,0.4657,0.5191,0.5009,0.505,0.4651,0.4427,0.0658
A30,2,0.3459,0.3768,0.4184,0.4197,0.4802,0.4126,0.3879,0.0662
A31,2,0.4116,0.4153,0.4333,0.4273,0.4746,0.4662,0.4349,0.0688
A32,2,0.385,0.404,0.3755,0.323,0.3386,0.3528,0.3401,0.0695
A33,2,0.5324,0.5227,0.5579,0.5487,0.5628,0.5033,0.588,0.0668
A34,2,0.4468,0.4517,0.5123,0.5061,0.5699,0.5011,0.5226,0.0689
A35,2,0.4985,0.5399,0.5819,0.598,0.5869,0.5301,0.5324,0.0681
A36,2,0.3798,0.4071,0.4134,0.4772,0.5221,0.401,0.2518,0.0659
A37,2,0.4986,0.611,0.6349,0.6486,0.63,0.629,0.5797,0.0679
A38,2,0.3841,0.4512,0.5016,0.4534,0.4714,0.4258,0.4006,0.0667
A39,2,0.5139,0.5238,0.5968,0.6199,0.5935,0.5604,0.5662,0.066
A40,2,0.4577,0.5591,0.5622,0.5948,0.6687,0.5611,0.4961,0.0655
A41,2,0.4601,0.5028,0.5666,0.5921,0.5903,0.5704,0.4952,0.0654
A42,2,0.484,0.504,0.5518,0.5331,0.5829,0.5506,0.4885,0.0665
A43,2,0.516,0.5969,0.601,0.512,0.546,0.5881,0.5027,0.0674
A44,2,0.4506,0.4019,0.5053,0.4999,0.5045,0.4937,0.3613,0.0677
A45,2,0.5446,0.3508,0.3951,0.3981,0.3558,0.4022,0.3811,0.0661
A46,2,0.5354,0.3909,0.486,0.4363,0.413,0.4388,0.4671,0.0683
A47,2,0.5746,0.4518,0.5126,0.6548,0.571,0.5279,0.5958,0.0667
A48,2,0.5862,0.4988,0.4661,0.6357,0.5631,0.5671,0.5602,0.0658
A49,2,0.5201,0.5343,0.5862,0.631,0.5646,0.559,0.5592,0.067
A50,2,0.4177,0.4088,0.4952,0.5001,0.4765,0.5074,0.5024,0.0659
A51,2,0.3661,0.366,0.3326,0.3747,0.3261,0.405,0.4381,0.0659
A52,2,0.3521,0.1283,0.1269,0.1351,0.1076,0.1284,0.1626,0.0676
A53,2,0.416,0.4278,0.5018,0.4366,0.4461,0.463,0.4738,0.0667
A54,2,0.4311,0.531,0.446,0.3978,0.3345,0.4541,0.4685,0.067
A55,2,0.3224,0.3728,0.3326,0.2979,0.2657,0.3797,0.3927,0.0685
A56,2,0.5185,0.5182,0.4889,0.4272,0.4438,0.447,0.4886,0.0675
A57,2,0.4238,0.4277,0.3805,0.4616,0.4482,0.4535,0.3698,0.0698
A58,2,0.4908,0.3051,0.3058,0.3178,0.2611,0.2644,0.3208,0.0682
A59,2,0.4845,0.4031,0.5184,0.5522,0.4817,0.4731,0.4847,0.0673
A60,2,0.4558,0.431,0.5286,0.5218,0.5206,0.4638,0.5027,0.0657
A61,2,0.1132,0.1654,0.1423,0.1747,0.1327,0.1251,0.121,0.066
A62,2,0.373,0.5274,0.5175,0.4739,0.4532,0.4573,0.356,0.0671
A63,2,0.44,0.5168,0.5502,0.5172,0.489,0.505,0.4449,0.0677
A64,2,0.3959,0.5237,0.4906,0.469,0.4532,0.4681,0.4821,0.0655
A65,2,0.4826,0.5806,0.4621,0.4678,0.4561,0.4863,0.4586,0.0667
A66,2,0.5137,0.5366,0.5712,0.5034,0.4378,0.514,0.4951,0.0674
A67,2,0.4908,0.546,0.5493,0.5438,0.4866,0.5145,0.4605,0.068
A68,2,0.4861,0.4495,0.4815,0.4267,0.4214,0.4019,0.329,0.0708
A01,3,0.3672,0.4263,0.4756,0.4514,0.4693,0.4107,0.3847,0.0692
A05,3,0.2778,0.3385,0.3159,0.3123,0.3181,0.3232,0.2704,0.0699
A06,3,0.3861,0.5003,0.5029,0.4987,0.59,0.4638,0.4128,0.0664
A07,3,0.4698,0.4626,0.497,0.4572,0.4842,0.4646,0.3463,0.0664
A09,3,0.536,0.5202,0.5039,0.5991,0.5297,0.5322,0.4022,0.0694
A11,3,0.436,0.5323,0.4547,0.524,0.5255,0.4404,0.4079,0.068
A13,3,0.4478,0.4104,0.4802,0.4946,0.4511,0.5106,0.4386,0.1009
A14,3,0.4232,0.4706,0.4162,0.4742,0.4686,0.4192,0.4079,0.0674
A15,3,0.4057,0.4593,0.4366,0.4486,0.4509,0.4487,0.3521,0.0684
A16,3,0.5591,0.5383,0.5209,0.5244,0.5446,0.5114,0.5371,0.0758
A19,3,0.5226,0.5266,0.5145,0.5064,0.5106,0.5498,0.4504,0.0731
A20,3,0.4914,0.5088,0.5051,0.4885,0.4752,0.473,0.4707,0.074
A21,3,0.4783,0.439,0.4882,0.5143,0.419,0.4387,0.389,0.0731
A22,3,0.3997,0.3946,0.4263,0.425,0.4238,0.4498,0.3949,0.0731
A23,3,0.4903,0.5397,0.6186,0.6273,0.638,0.5381,0.5247,0.0707
A24,3,0.435,0.4549,0.4421,0.4988,0.5219,0.4729,0.4796,0.0721
A25,3,0.5224,0.5132,0.5174,0.6458,0.6,0.5118,0.5184,0.0706
A26,3,0.2776,0.2974,0.2876,0.293,0.2935,0.3229,0.2426,0.0693
A27,3,0.3305,0.3554,0.2549,0.1664,0.2505,0.2194,0.3823,0.0665
A28,3,0.4836,0.4683,0.5513,0.5483,0.5609,0.4579,0.5156,0.0676
A29,3,0.5004,0.4561,0.5703,0.5986,0.4859,0.3951,0.5536,0.0676
A30,3,0.4322,0.3705,0.397,0.4523,0.4121,0.3967,0.4022,0.07
A31,3,0.4078,0.4758,0.4318,0.4601,0.4096,0.4538,0.3952,0.0712
A32,3,0.4102,0.4331,0.437,0.5555,0.4207,0.4182,0.4498,0.0663
A33,3,0.5278,0.5207,0.4569,0.455,0.5584,0.4729,0.5098,0.0698
A34,3,0.5416,0.5123,0.4648,0.4325,0.4378,0.4411,0.4392,0.0679
A35,3,0.4466,0.4844,0.4847,0.5174,0.4716,0.4428,0.4267,0.0657
A36,3,0.5245,0.5247,0.5616,0.499,0.4268,0.4527,0.4087,0.0652
A37,3,0.4735,0.5884,0.5953,0.6262,0.5239,0.5616,0.4896,0.0647
A38,3,0.4327,0.4572,0.4597,0.5222,0.4661,0.457,0.4206,0.0659
A39,3,0.5028,0.4924,0.5638,0.5303,0.4664,0.4276,0.4624,0.0652
A40,3,0.4482,0.5631,0.5203,0.5231,0.4486,0.4226,0.4941,0.0647
A41,3,0.5335,0.5056,0.4937,0.5066,0.4192,0.3882,0.4004,0.0655
A42,3,0.4008,0.4897,0.4678,0.4589,0.5169,0.4493,0.4651,0.0665
A43,3,0.4244,0.573,0.5045,0.486,0.5291,0.5206,0.4857,0.066
A44,3,0.4986,0.4742,0.4324,0.444,0.404,0.4609,0.418,0.0664
A45,3,0.5544,0.5976,0.497,0.4674,0.4726,0.5117,0.4822,0.0657
A46,3,0.5095,0.4622,0.5114,0.5132,0.523,0.5514,0.4956,0.0665
A47,3,0.5172,0.6013,0.6103,0.6104,0.552,0.5955,0.4919,0.0666
A48,3,0.4415,0.5405,0.4666,0.4792,0.4516,0.4934,0.2913,0.0656
A49,3,0.5067,0.5949,0.5933,0.5949,0.5812,0.6009,0.5467,0.0656
A50,3,0.3811,0.542,0.4648,0.4506,0.4608,0.4886,0.445,0.0768
A51,3,0.3916,0.5015,0.315,0.4074,0.4196,0.4056,0.3486,0.0657
A52,3,0.0963,0.0944,0.0905,0.0862,0.0887,0.0883,0.0909,0.0661
A53,3,0.4336,0.4674,0.5335,0.5132,0.4997,0.5049,0.4345,0.0662
A54,3,0.5086,0.5257,0.599,0.5771,0.5719,0.5711,0.4965,0.0707
A55,3,0.3662,0.3044,0.2875,0.4086,0.3753,0.3986,0.366,0.0707
A56,3,0.4595,0.5213,0.4812,0.566,0.5126,0.584,0.5656,0.0688
A57,3,0.5098,0.5767,0.5718,0.5684,0.5173,0.5354,0.5676,0.0663
A58,3,0.4706,0.5897,0.6011,0.6605,0.6162,0.6281,0.5476,0.0678
A59,3,0.4614,0.5307,0.5425,0.5643,0.5346,0.5037,0.4745,0.067
A60,3,0.4816,0.6044,0.5828,0.5543,0.5194,0.5567,0.4751,0.066
A61,3,0.1562,0.1934,0.1718,0.1342,0.1422,0.1416,0.1188,0.0659
A62,3,0.6153,0.6734,0.6202,0.575,0.5867,0.614,0.4985,0.0656
A63,3,0.6634,0.7025,0.6996,0.4492,0.5692,0.6585,0.7008,0.0707
A64,3,0.567,0.616,0.5977,0.5584,0.5661,0.5751,0.5056,0.065
A65,3,0.5857,0.6056,0.5559,0.2814,0.5415,0.5963,0.5084,0.0655
A66,3,0.7356,0.7163,0.665,0.7108,0.6832,0.6506,0.5983,0.0661
A67,3,0.6876,0.6465,0.6459,0.6258,0.5954,0.5938,0.5825,0.1433
A68,3,0.6525,0.5238,0.5299,0.5205,0.499,0.4863,0.4446,0.0687
